x_original,nm,cm^-1,intensity
784.23,791.02,97.44,29048.00
784.18,790.98,96.77,29130.00
784.12,790.94,96.10,29148.00
784.07,790.90,95.43,29257.00
784.02,790.86,94.77,29278.00
783.97,790.82,94.10,29344.00
783.92,790.77,93.43,29390.00
783.86,790.73,92.76,29479.00
783.81,790.69,92.09,29516.00
783.76,790.65,91.42,29475.00
783.71,790.61,90.75,29704.00
783.65,790.56,90.08,29817.00
783.60,790.52,89.41,29780.00
783.55,790.48,88.74,29844.00
783.50,790.44,88.07,29788.00
783.45,790.40,87.40,29979.00
783.39,790.35,86.73,29909.00
783.34,790.31,86.06,29974.00
783.29,790.27,85.39,30079.00
783.24,790.23,84.72,30039.00
783.19,790.19,84.05,30103.00
783.13,790.14,83.38,30185.00
783.08,790.10,82.71,30140.00
783.03,790.06,82.04,30377.00
782.98,790.02,81.37,30208.00
782.93,789.98,80.70,30402.00
782.87,789.93,80.03,30276.00
782.82,789.89,79.36,30519.00
782.77,789.85,78.69,30417.00
782.72,789.81,78.02,30469.00
782.66,789.77,77.35,30561.00
782.61,789.72,76.67,30671.00
782.56,789.68,76.00,30663.00
782.51,789.64,75.33,30627.00
782.46,789.60,74.66,30673.00
782.40,789.56,73.99,30739.00
782.35,789.51,73.32,30722.00
782.30,789.47,72.65,30854.00
782.25,789.43,71.98,30794.00
782.20,789.39,71.30,30888.00
782.14,789.35,70.63,30878.00
782.09,789.31,69.96,31031.00
782.04,789.26,69.29,30923.00
781.99,789.22,68.62,31081.00
781.94,789.18,67.95,31118.00
781.88,789.14,67.27,31145.00
781.83,789.10,66.60,31277.00
781.78,789.05,65.93,31222.00
781.73,789.01,65.26,31315.00
781.67,788.97,64.58,31295.00
781.62,788.93,63.91,31302.00
781.57,788.89,63.24,31437.00
781.52,788.84,62.57,31351.00
781.47,788.80,61.90,31342.00
781.41,788.76,61.22,31472.00
781.36,788.72,60.55,31613.00
781.31,788.68,59.88,31629.00
781.26,788.63,59.20,31614.00
781.21,788.59,58.53,31637.00
781.15,788.55,57.86,31741.00
781.10,788.51,57.19,31754.00
781.05,788.47,56.51,31832.00
781.00,788.42,55.84,31808.00
780.95,788.38,55.17,31842.00
780.89,788.34,54.49,31954.00
780.84,788.30,53.82,32071.00
780.79,788.26,53.15,31965.00
780.74,788.21,52.47,32211.00
780.69,788.17,51.80,32055.00
780.63,788.13,51.13,32095.00
780.58,788.09,50.45,32200.00
780.53,788.05,49.78,32230.00
780.48,788.00,49.10,32280.00
780.42,787.96,48.43,32271.00
780.37,787.92,47.76,32309.00
780.32,787.88,47.08,32363.00
780.27,787.84,46.41,32392.00
780.22,787.79,45.73,32402.00
780.16,787.75,45.06,32527.00
780.11,787.71,44.38,32491.00
780.06,787.67,43.71,32611.00
780.01,787.63,43.04,32573.00
779.96,787.59,42.36,32699.00
779.90,787.54,41.69,32662.00
779.85,787.50,41.01,32753.00
779.80,787.46,40.34,32816.00
779.75,787.42,39.66,32792.00
779.70,787.38,38.99,32751.00
779.64,787.33,38.31,32810.00
779.59,787.29,37.64,32951.00
779.54,787.25,36.96,32877.00
779.49,787.21,36.29,32999.00
779.43,787.17,35.61,32926.00
779.38,787.12,34.94,32927.00
779.33,787.08,34.26,33052.00
779.28,787.04,33.58,33110.00
779.23,787.00,32.91,33082.00
779.17,786.96,32.23,33048.00
779.12,786.91,31.56,33011.00
779.07,786.87,30.88,33100.00
779.02,786.83,30.21,33120.00
778.97,786.79,29.53,33140.00
778.91,786.75,28.85,33134.00
778.86,786.70,28.18,33168.00
778.81,786.66,27.50,33244.00
778.76,786.62,26.82,33201.00
778.71,786.58,26.15,33251.00
778.65,786.54,25.47,33279.00
778.60,786.49,24.80,33234.00
778.55,786.45,24.12,33263.00
778.50,786.41,23.44,33274.00
778.44,786.37,22.77,33331.00
778.39,786.33,22.09,33353.00
778.34,786.28,21.41,33330.00
778.29,786.24,20.74,33283.00
778.24,786.20,20.06,33344.00
778.18,786.16,19.38,33274.00
778.13,786.12,18.70,33328.00
778.08,786.08,18.03,33257.00
778.03,786.03,17.35,33282.00
777.98,785.99,16.67,33246.00
777.92,785.95,15.99,33235.00
777.87,785.91,15.32,33220.00
777.82,785.87,14.64,33286.00
777.77,785.82,13.96,33182.00
777.72,785.78,13.28,33209.00
777.66,785.74,12.61,33114.00
777.61,785.70,11.93,33202.00
777.56,785.66,11.25,33142.00
777.51,785.61,10.57,33181.00
777.46,785.57,9.89,33135.00
777.40,785.53,9.22,33182.00
777.35,785.49,8.54,33093.00
777.30,785.45,7.86,33149.00
777.25,785.40,7.18,33067.00
777.19,785.36,6.50,33100.00
777.14,785.32,5.83,33009.00
777.09,785.28,5.15,33038.00
777.04,785.24,4.47,32991.00
776.99,785.19,3.79,32971.00
776.93,785.15,3.11,32978.00
776.88,785.11,2.43,32959.00
776.83,785.07,1.75,32850.00
776.78,785.03,1.07,32935.00
776.73,784.98,0.39,32891.00
776.67,784.94,-0.28,32874.00
776.62,784.90,-0.96,32859.00
776.57,784.86,-1.64,32856.00
776.52,784.82,-2.32,32862.00
776.47,784.77,-3.00,32927.00
776.41,784.73,-3.68,32894.00
776.36,784.69,-4.36,32845.00
776.31,784.65,-5.04,32892.00
776.26,784.61,-5.72,32805.00
776.20,784.56,-6.40,32814.00
776.15,784.52,-7.08,32810.00
776.10,784.48,-7.76,32790.00
776.05,784.44,-8.44,32725.00
776.00,784.40,-9.12,32720.00
775.94,784.36,-9.80,32657.00
775.89,784.31,-10.48,32644.00
775.84,784.27,-11.16,32598.00
775.79,784.23,-11.84,32580.00
775.74,784.19,-12.52,32488.00
775.68,784.15,-13.20,32449.00
775.63,784.10,-13.88,32391.00
775.58,784.06,-14.56,32297.00
775.53,784.02,-15.24,32218.00
775.48,783.98,-15.93,32176.00
775.42,783.94,-16.61,32114.00
775.37,783.89,-17.29,32024.00
775.32,783.85,-17.97,32012.00
775.27,783.81,-18.65,32108.00
775.21,783.77,-19.33,31962.00
775.16,783.73,-20.01,32035.00
775.11,783.68,-20.69,32120.00
775.06,783.64,-21.37,32148.00
775.01,783.60,-22.06,32165.00
774.95,783.56,-22.74,32203.00
774.90,783.52,-23.42,32245.00
774.85,783.47,-24.10,32176.00
774.80,783.43,-24.78,32232.00
774.75,783.39,-25.46,32254.00
774.69,783.35,-26.15,32183.00
774.64,783.31,-26.83,32226.00
774.59,783.26,-27.51,32343.00
774.54,783.22,-28.19,32343.00
774.49,783.18,-28.87,32321.00
774.43,783.14,-29.56,32303.00
774.38,783.10,-30.24,32371.00
774.33,783.05,-30.92,32362.00
774.28,783.01,-31.60,32393.00
774.23,782.97,-32.29,32420.00
774.17,782.93,-32.97,32439.00
774.12,782.89,-33.65,32403.00
774.07,782.85,-34.34,32437.00
774.02,782.80,-35.02,32470.00
773.96,782.76,-35.70,32606.00
773.91,782.72,-36.38,32601.00
773.86,782.68,-37.07,32684.00
773.81,782.64,-37.75,32704.00
773.76,782.59,-38.43,32870.00
773.70,782.55,-39.12,32887.00
773.65,782.51,-39.80,32999.00
773.60,782.47,-40.48,33024.00
773.55,782.43,-41.17,33132.00
773.50,782.38,-41.85,33149.00
773.44,782.34,-42.53,33129.00
773.39,782.30,-43.22,33204.00
773.34,782.26,-43.90,33247.00
773.29,782.22,-44.59,33270.00
773.24,782.17,-45.27,33277.00
773.18,782.13,-45.95,33319.00
773.13,782.09,-46.64,33388.00
773.08,782.05,-47.32,33344.00
773.03,782.01,-48.01,33359.00
772.97,781.96,-48.69,33345.00
772.92,781.92,-49.38,33409.00
772.87,781.88,-50.06,33455.00
772.82,781.84,-50.74,33486.00
772.77,781.80,-51.43,33456.00
772.71,781.75,-52.11,33479.00
772.66,781.71,-52.80,33522.00
772.61,781.67,-53.48,33490.00
772.56,781.63,-54.17,33553.00
772.51,781.59,-54.85,33566.00
772.45,781.54,-55.54,33571.00
772.40,781.50,-56.22,33587.00
772.35,781.46,-56.91,33589.00
772.30,781.42,-57.59,33612.00
772.25,781.38,-58.28,33585.00
772.19,781.34,-58.96,33573.00
772.14,781.29,-59.65,33633.00
772.09,781.25,-60.34,33635.00
772.04,781.21,-61.02,33619.00
771.98,781.17,-61.71,33639.00
771.93,781.13,-62.39,33644.00
771.88,781.08,-63.08,33626.00
771.83,781.04,-63.77,33641.00
771.78,781.00,-64.45,33652.00
771.72,780.96,-65.14,33637.00
771.67,780.92,-65.82,33653.00
771.62,780.87,-66.51,33655.00
771.57,780.83,-67.20,33655.00
771.52,780.79,-67.88,33655.00
771.46,780.75,-68.57,33657.00
771.41,780.71,-69.26,33656.00
771.36,780.66,-69.94,33654.00
771.31,780.62,-70.63,33660.00
771.26,780.58,-71.32,33656.00
771.20,780.54,-72.00,33660.00
771.15,780.50,-72.69,33660.00
771.10,780.45,-73.38,33660.00
771.05,780.41,-74.06,33660.00
771.00,780.37,-74.75,33660.00
770.94,780.33,-75.44,33660.00
770.89,780.29,-76.12,33660.00
770.84,780.24,-76.81,33660.00
770.79,780.20,-77.50,33660.00
770.73,780.16,-78.19,33660.00
770.68,780.12,-78.87,33660.00
770.63,780.08,-79.56,33660.00
770.58,780.03,-80.25,33660.00
770.53,779.99,-80.94,33660.00
770.47,779.95,-81.63,33660.00
770.42,779.91,-82.31,33660.00
770.37,779.87,-83.00,33660.00
770.32,779.82,-83.69,33660.00
770.27,779.78,-84.38,33660.00
770.21,779.74,-85.07,33660.00
770.16,779.70,-85.75,33660.00
770.11,779.66,-86.44,33660.00
770.06,779.62,-87.13,33657.00
770.01,779.57,-87.82,33660.00
769.95,779.53,-88.51,33660.00
769.90,779.49,-89.20,33660.00
769.85,779.45,-89.89,33660.00
769.80,779.41,-90.57,33660.00
769.74,779.36,-91.26,33660.00
769.69,779.32,-91.95,33660.00
769.64,779.28,-92.64,33660.00
769.59,779.24,-93.33,33660.00
769.54,779.20,-94.02,33660.00
769.48,779.15,-94.71,33660.00
769.43,779.11,-95.40,33660.00
769.38,779.07,-96.09,33660.00
769.33,779.03,-96.78,33660.00
769.28,778.99,-97.47,33660.00
769.22,778.94,-98.16,33660.00
769.17,778.90,-98.85,33660.00
769.12,778.86,-99.54,33660.00
769.07,778.82,-100.23,33660.00
769.02,778.78,-100.92,33660.00
768.96,778.73,-101.61,33660.00
768.91,778.69,-102.30,33660.00
768.86,778.65,-102.99,33660.00
768.81,778.61,-103.68,33660.00
768.75,778.57,-104.37,33660.00
768.70,778.52,-105.06,33660.00
768.65,778.48,-105.75,33660.00
768.60,778.44,-106.44,33660.00
768.55,778.40,-107.13,33660.00
768.49,778.36,-107.82,33660.00
768.44,778.31,-108.51,33657.00
768.39,778.27,-109.20,33660.00
768.34,778.23,-109.89,33660.00
768.29,778.19,-110.58,33660.00
768.23,778.15,-111.27,33660.00
768.18,778.11,-111.97,33660.00
768.13,778.06,-112.66,33660.00
768.08,778.02,-113.35,33660.00
768.03,777.98,-114.04,33660.00
767.97,777.94,-114.73,33660.00
767.92,777.90,-115.42,33659.00
767.87,777.85,-116.11,33660.00
767.82,777.81,-116.81,33660.00
767.77,777.77,-117.50,33660.00
767.71,777.73,-118.19,33659.00
767.66,777.69,-118.88,33657.00
767.61,777.64,-119.57,33660.00
767.56,777.60,-120.27,33660.00
767.50,777.56,-120.96,33660.00
767.45,777.52,-121.65,33660.00
767.40,777.48,-122.34,33659.00
767.35,777.43,-123.03,33655.00
767.30,777.39,-123.73,33657.00
767.24,777.35,-124.42,33656.00
767.19,777.31,-125.11,33660.00
767.14,777.27,-125.80,33657.00
767.09,777.22,-126.50,33660.00
767.04,777.18,-127.19,33654.00
766.98,777.14,-127.88,33652.00
766.93,777.10,-128.58,33660.00
766.88,777.06,-129.27,33657.00
766.83,777.01,-129.96,33649.00
766.78,776.97,-130.65,33653.00
766.72,776.93,-131.35,33655.00
766.67,776.89,-132.04,33650.00
766.62,776.85,-132.73,33640.00
766.57,776.80,-133.43,33637.00
766.51,776.76,-134.12,33620.00
766.46,776.72,-134.82,33622.00
766.41,776.68,-135.51,33623.00
766.36,776.64,-136.20,33613.00
766.31,776.59,-136.90,33589.00
766.25,776.55,-137.59,33571.00
766.20,776.51,-138.28,33534.00
766.15,776.47,-138.98,33519.00
766.10,776.43,-139.67,33495.00
766.05,776.39,-140.37,33421.00
765.99,776.34,-141.06,33380.00
765.94,776.30,-141.76,33322.00
765.89,776.26,-142.45,33239.00
765.84,776.22,-143.14,33193.00
765.79,776.18,-143.84,33013.00
765.73,776.13,-144.53,32924.00
765.68,776.09,-145.23,32769.00
765.63,776.05,-145.92,32692.00
765.58,776.01,-146.62,32582.00
765.52,775.97,-147.31,32496.00
765.47,775.92,-148.01,32351.00
765.42,775.88,-148.70,32063.00
765.37,775.84,-149.40,31998.00
765.32,775.80,-150.09,31922.00
765.26,775.76,-150.79,31559.00
765.21,775.71,-151.48,31455.00
765.16,775.67,-152.18,31380.00
765.11,775.63,-152.88,31153.00
765.06,775.59,-153.57,31041.00
765.00,775.55,-154.27,30835.00
764.95,775.50,-154.96,30708.00
764.90,775.46,-155.66,30494.00
764.85,775.42,-156.35,30465.00
764.80,775.38,-157.05,30348.00
764.74,775.34,-157.75,30084.00
764.69,775.29,-158.44,30047.00
764.64,775.25,-159.14,29906.00
764.59,775.21,-159.84,29686.00
764.54,775.17,-160.53,29572.00
764.48,775.13,-161.23,29435.00
764.43,775.08,-161.92,29385.00
764.38,775.04,-162.62,29316.00
764.33,775.00,-163.32,29157.00
764.27,774.96,-164.01,29070.00
764.22,774.92,-164.71,28988.00
764.17,774.88,-165.41,28980.00
764.12,774.83,-166.11,28841.00
764.07,774.79,-166.80,28827.00
764.01,774.75,-167.50,28727.00
763.96,774.71,-168.20,28826.00
763.91,774.67,-168.89,28579.00
763.86,774.62,-169.59,28737.00
763.81,774.58,-170.29,28648.00
763.75,774.54,-170.99,28466.00
763.70,774.50,-171.68,28608.00
763.65,774.46,-172.38,28549.00
763.60,774.41,-173.08,28532.00
763.55,774.37,-173.78,28303.00
763.49,774.33,-174.48,28303.00
763.44,774.29,-175.17,28333.00
763.39,774.25,-175.87,28187.00
763.34,774.20,-176.57,28012.00
763.28,774.16,-177.27,28047.00
763.23,774.12,-177.97,27905.00
763.18,774.08,-178.66,27819.00
763.13,774.04,-179.36,27619.00
763.08,773.99,-180.06,27574.00
763.02,773.95,-180.76,27391.00
762.97,773.91,-181.46,27307.00
762.92,773.87,-182.16,27131.00
762.87,773.83,-182.86,26978.00
762.82,773.78,-183.55,26910.00
762.76,773.74,-184.25,26768.00
762.71,773.70,-184.95,26588.00
762.66,773.66,-185.65,26396.00
762.61,773.62,-186.35,26362.00
762.56,773.57,-187.05,26098.00
762.50,773.53,-187.75,26016.00
762.45,773.49,-188.45,25816.00
762.40,773.45,-189.15,25695.00
762.35,773.41,-189.85,25530.00
762.29,773.37,-190.55,25443.00
762.24,773.32,-191.25,25274.00
762.19,773.28,-191.95,25127.00
762.14,773.24,-192.65,25044.00
762.09,773.20,-193.35,24952.00
762.03,773.16,-194.05,24797.00
761.98,773.11,-194.75,24731.00
761.93,773.07,-195.45,24543.00
761.88,773.03,-196.15,24563.00
761.83,772.99,-196.85,24425.00
761.77,772.95,-197.55,24317.00
761.72,772.90,-198.25,24190.00
761.67,772.86,-198.95,24207.00
761.62,772.82,-199.65,24098.00
761.57,772.78,-200.35,24047.00
761.51,772.74,-201.05,23899.00
761.46,772.69,-201.75,24010.00
761.41,772.65,-202.45,24006.00
761.36,772.61,-203.15,24081.00
761.31,772.57,-203.86,23982.00
761.25,772.53,-204.56,24078.00
761.20,772.48,-205.26,24083.00
761.15,772.44,-205.96,24063.00
761.10,772.40,-206.66,24111.00
761.04,772.36,-207.36,24280.00
760.99,772.32,-208.06,24329.00
760.94,772.27,-208.77,24391.00
760.89,772.23,-209.47,24543.00
760.84,772.19,-210.17,24530.00
760.78,772.15,-210.87,24722.00
760.73,772.11,-211.57,24911.00
760.68,772.06,-212.27,24863.00
760.63,772.02,-212.98,25106.00
760.58,771.98,-213.68,25107.00
760.52,771.94,-214.38,25372.00
760.47,771.90,-215.08,25381.00
760.42,771.85,-215.79,25638.00
760.37,771.81,-216.49,25616.00
760.32,771.77,-217.19,25823.00
760.26,771.73,-217.89,25976.00
760.21,771.69,-218.60,26073.00
760.16,771.65,-219.30,26168.00
760.11,771.60,-220.00,26305.00
760.05,771.56,-220.70,26314.00
760.00,771.52,-221.41,26496.00
759.95,771.48,-222.11,26570.00
759.90,771.44,-222.81,26728.00
759.85,771.39,-223.52,26615.00
759.79,771.35,-224.22,26875.00
759.74,771.31,-224.92,26939.00
759.69,771.27,-225.63,26995.00
759.64,771.23,-226.33,27009.00
759.59,771.18,-227.03,27061.00
759.53,771.14,-227.74,27168.00
759.48,771.10,-228.44,27224.00
759.43,771.06,-229.15,27243.00
759.38,771.02,-229.85,27180.00
759.33,770.97,-230.55,27231.00
759.27,770.93,-231.26,27363.00
759.22,770.89,-231.96,27272.00
759.17,770.85,-232.67,27239.00
759.12,770.81,-233.37,27244.00
759.06,770.76,-234.07,27255.00
759.01,770.72,-234.78,27227.00
758.96,770.68,-235.48,27285.00
758.91,770.64,-236.19,27211.00
758.86,770.60,-236.89,27307.00
758.80,770.55,-237.60,27218.00
758.75,770.51,-238.30,27192.00
758.70,770.47,-239.01,27089.00
758.65,770.43,-239.71,27073.00
758.60,770.39,-240.42,26992.00
758.54,770.34,-241.12,27102.00
758.49,770.30,-241.83,27087.00
758.44,770.26,-242.53,27073.00
758.39,770.22,-243.24,27058.00
758.34,770.18,-243.94,27136.00
758.28,770.14,-244.65,26978.00
758.23,770.09,-245.35,26918.00
758.18,770.05,-246.06,27002.00
758.13,770.01,-246.77,26801.00
758.08,769.97,-247.47,26763.00
758.02,769.93,-248.18,26769.00
757.97,769.88,-248.88,26793.00
757.92,769.84,-249.59,26728.00
757.87,769.80,-250.30,26757.00
757.81,769.76,-251.00,26886.00
757.76,769.72,-251.71,26899.00
757.71,769.67,-252.42,26881.00
757.66,769.63,-253.12,27035.00
757.61,769.59,-253.83,27022.00
757.55,769.55,-254.53,26986.00
757.50,769.51,-255.24,27058.00
757.45,769.46,-255.95,27051.00
757.40,769.42,-256.65,27170.00
757.35,769.38,-257.36,27201.00
757.29,769.34,-258.07,27105.00
757.24,769.30,-258.78,27049.00
757.19,769.25,-259.48,27080.00
757.14,769.21,-260.19,27044.00
757.09,769.17,-260.90,27098.00
757.03,769.13,-261.60,27049.00
756.98,769.09,-262.31,27276.00
756.93,769.04,-263.02,27264.00
756.88,769.00,-263.73,27272.00
756.82,768.96,-264.44,27203.00
756.77,768.92,-265.14,27272.00
756.72,768.88,-265.85,27249.00
756.67,768.83,-266.56,27162.00
756.62,768.79,-267.27,27250.00
756.56,768.75,-267.97,27368.00
756.51,768.71,-268.68,27205.00
756.46,768.67,-269.39,27133.00
756.41,768.63,-270.10,27102.00
756.36,768.58,-270.81,27036.00
756.30,768.54,-271.52,26911.00
756.25,768.50,-272.22,26949.00
756.20,768.46,-272.93,26783.00
756.15,768.42,-273.64,26774.00
756.10,768.37,-274.35,26627.00
756.04,768.33,-275.06,26508.00
755.99,768.29,-275.77,26459.00
755.94,768.25,-276.48,26335.00
755.89,768.21,-277.19,26183.00
755.83,768.16,-277.90,26152.00
755.78,768.12,-278.60,26077.00
755.73,768.08,-279.31,26159.00
755.68,768.04,-280.02,25773.00
755.63,768.00,-280.73,25715.00
755.57,767.95,-281.44,25684.00
755.52,767.91,-282.15,25507.00
755.47,767.87,-282.86,25435.00
755.42,767.83,-283.57,25348.00
755.37,767.79,-284.28,25135.00
755.31,767.74,-284.99,25272.00
755.26,767.70,-285.70,25115.00
755.21,767.66,-286.41,25138.00
755.16,767.62,-287.12,24956.00
755.11,767.58,-287.83,25015.00
755.05,767.53,-288.54,24853.00
755.00,767.49,-289.25,24861.00
754.95,767.45,-289.96,24826.00
754.90,767.41,-290.67,24679.00
754.85,767.37,-291.38,24822.00
754.79,767.32,-292.09,24753.00
754.74,767.28,-292.81,24833.00
754.69,767.24,-293.52,24831.00
754.64,767.20,-294.23,24799.00
754.58,767.16,-294.94,24854.00
754.53,767.11,-295.65,24769.00
754.48,767.07,-296.36,24897.00
754.43,767.03,-297.07,24746.00
754.38,766.99,-297.78,24742.00
754.32,766.95,-298.49,24705.00
754.27,766.91,-299.21,24785.00
754.22,766.86,-299.92,24661.00
754.17,766.82,-300.63,24738.00
754.12,766.78,-301.34,24693.00
754.06,766.74,-302.05,24734.00
754.01,766.70,-302.76,24717.00
753.96,766.65,-303.48,24640.00
753.91,766.61,-304.19,24730.00
753.86,766.57,-304.90,24530.00
753.80,766.53,-305.61,24518.00
753.75,766.49,-306.33,24603.00
753.70,766.44,-307.04,24540.00
753.65,766.40,-307.75,24533.00
753.59,766.36,-308.46,24437.00
753.54,766.32,-309.18,24486.00
753.49,766.28,-309.89,24431.00
753.44,766.23,-310.60,24463.00
753.39,766.19,-311.31,24380.00
753.33,766.15,-312.03,24324.00
753.28,766.11,-312.74,24336.00
753.23,766.07,-313.45,24484.00
753.18,766.02,-314.17,24339.00
753.13,765.98,-314.88,24347.00
753.07,765.94,-315.59,24268.00
753.02,765.90,-316.31,24308.00
752.97,765.86,-317.02,24419.00
752.92,765.81,-317.73,24496.00
752.87,765.77,-318.45,24447.00
752.81,765.73,-319.16,24378.00
752.76,765.69,-319.87,24573.00
752.71,765.65,-320.59,24554.00
752.66,765.60,-321.30,24544.00
752.60,765.56,-322.01,24649.00
752.55,765.52,-322.73,24566.00
752.50,765.48,-323.44,24693.00
752.45,765.44,-324.16,24653.00
752.40,765.40,-324.87,24738.00
752.34,765.35,-325.59,24697.00
752.29,765.31,-326.30,24712.00
752.24,765.27,-327.01,24686.00
752.19,765.23,-327.73,24779.00
752.14,765.19,-328.44,24801.00
752.08,765.14,-329.16,24810.00
752.03,765.10,-329.87,24822.00
751.98,765.06,-330.59,24820.00
751.93,765.02,-331.30,24827.00
751.88,764.98,-332.02,24754.00
751.82,764.93,-332.73,24855.00
751.77,764.89,-333.45,24860.00
751.72,764.85,-334.16,24876.00
751.67,764.81,-334.88,24794.00
751.62,764.77,-335.60,24870.00
751.56,764.72,-336.31,24898.00
751.51,764.68,-337.03,24833.00
751.46,764.64,-337.74,24808.00
751.41,764.60,-338.46,24809.00
751.35,764.56,-339.17,24906.00
751.30,764.51,-339.89,24893.00
751.25,764.47,-340.61,24925.00
751.20,764.43,-341.32,25001.00
751.15,764.39,-342.04,25011.00
751.09,764.35,-342.75,24952.00
751.04,764.30,-343.47,25049.00
750.99,764.26,-344.19,25039.00
750.94,764.22,-344.90,25072.00
750.89,764.18,-345.62,25114.00
750.83,764.14,-346.34,25343.00
750.78,764.09,-347.05,25324.00
750.73,764.05,-347.77,25384.00
750.68,764.01,-348.49,25572.00
750.63,763.97,-349.20,25516.00
750.57,763.93,-349.92,25684.00
750.52,763.88,-350.64,25778.00
750.47,763.84,-351.36,25821.00
750.42,763.80,-352.07,25958.00
750.36,763.76,-352.79,26114.00
750.31,763.72,-353.51,26236.00
750.26,763.68,-354.22,26261.00
750.21,763.63,-354.94,26393.00
750.16,763.59,-355.66,26475.00
750.10,763.55,-356.38,26602.00
750.05,763.51,-357.10,26560.00
750.00,763.47,-357.81,26643.00
